output_area,15,40,65,90
100100,0.45454545454545453,0.5,0.5166666666666667,0.5
100200,0.48333333333333334,0.4696969696969697,0.5256410256410257,0.47368421052631576
100400,0.5416666666666666,0.5,0.5,0.45454545454545453
100500,0.48148148148148145,0.5483870967741935,0.47619047619047616,0.47368421052631576
100600,0.5,0.5294117647058824,0.5333333333333333,0.5
100700,0.5147058823529411,0.5121951219512195,0.5223880597014925,0.53125
100800,0.4742268041237113,0.4954954954954955,0.5425531914893617,0.5833333333333334
100900,0.5,0.46153846153846156,0.5428571428571428,0.4375
101000,0.5,0.5238095238095238,0.4864864864864865,0.42857142857142855
101100,0.5135135135135135,0.5333333333333333,0.5342465753424658,0.5
101200,0.43478260869565216,0.4782608695652174,0.4594594594594595,0.47058823529411764
101300,0.4782608695652174,0.46153846153846156,0.4782608695652174,0.42105263157894735
101400,0.5,0.47368421052631576,0.4864864864864865,0.47058823529411764
101500,0.5294117647058824,0.4666666666666667,0.5,0.47058823529411764
101600,0.5238095238095238,0.47368421052631576,0.5185185185185185,0.5
101700,0.5,0.4666666666666667,0.5,0.4444444444444444
101800,0.5555555555555556,0.4857142857142857,0.5102040816326531,0.4642857142857143
101900,0.5,0.45161290322580644,0.5,0.45
102000,0.5185185185185185,0.5,0.5135135135135135,0.4117647058823529
102100,0.5172413793103449,0.5517241379310345,0.4772727272727273,0.4827586206896552
102200,0.47619047619047616,0.5098039215686274,0.5057471264367817,0.475
102300,0.4074074074074074,0.4594594594594595,0.5306122448979592,0.5
102400,0.4838709677419355,0.5,0.5166666666666667,0.4827586206896552
102500,0.5238095238095238,0.5357142857142857,0.5,0.5
102600,0.5151515151515151,0.4634146341463415,0.5072463768115942,0.48484848484848486
102700,0.4666666666666667,0.4411764705882353,0.4864864864864865,0.5
102800,0.46153846153846156,0.5333333333333333,0.5324675324675324,0.49122807017543857
102900,0.5,0.5185185185185185,0.5454545454545454,0.5
103000,0.5227272727272727,0.4857142857142857,0.546875,0.6071428571428571
103100,0.47619047619047616,0.4915254237288136,0.532608695652174,0.5070422535211268
103200,0.5652173913043478,0.5,0.5238095238095238,0.4782608695652174
103300,0.4166666666666667,0.46875,0.5,0.5
103400,0.4594594594594595,0.34375,0.4,0.5
103500,0.48226950354609927,0.5165562913907285,0.5166666666666667,0.5185185185185185
103600,0.5333333333333333,0.5263157894736842,0.46153846153846156,0.4444444444444444
103700,0.45454545454545453,0.5357142857142857,0.5,0.52
103800,0.5714285714285714,0.46153846153846156,0.5333333333333333,0.48148148148148145
103900,0.45454545454545453,0.49019607843137253,0.5306122448979592,0.4722222222222222
104000,0.5384615384615384,0.5,0.5,0.5
104100,0.4411764705882353,0.4722222222222222,0.5,0.5
104200,0.4,0.4444444444444444,0.5384615384615384,0.47619047619047616
104300,0.5384615384615384,0.5909090909090909,0.5217391304347826,0.4594594594594595
104400,0.5714285714285714,0.5294117647058824,0.5384615384615384,0.5
104500,0.46,0.5087719298245614,0.5306122448979592,0.5
104600,0.47619047619047616,0.49019607843137253,0.5217391304347826,0.5
104700,0.5454545454545454,0.55,0.4827586206896552,0.45454545454545453
104800,0.5111111111111111,0.453125,0.47761194029850745,0.4782608695652174
104900,0.48148148148148145,0.44776119402985076,0.48936170212765956,0.4666666666666667
105100,0.4393939393939394,0.4810126582278481,0.5043478260869565,0.45652173913043476
105200,0.48936170212765956,0.509090909090909,0.54,0.6
105300,0.4594594594594595,0.5128205128205128,0.5142857142857142,0.48484848484848486
105400,0.48,0.4835164835164835,0.5112781954887218,0.46551724137931033
105500,0.4791666666666667,0.5084745762711864,0.5072463768115942,0.58
105600,0.5,0.4594594594594595,0.5285714285714286,0.48717948717948717
105700,0.5454545454545454,0.4782608695652174,0.5,0.4666666666666667
105800,0.47560975609756095,0.514018691588785,0.5135135135135135,0.5
105900,0.5,0.48717948717948717,0.5357142857142857,0.6176470588235294
106000,0.5,0.49122807017543857,0.54,0.5384615384615384
106100,0.5192307692307693,0.5063291139240507,0.5384615384615384,0.5522388059701493
106200,0.5324675324675324,0.5054945054945055,0.5416666666666666,0.5972222222222222
106300,0.5384615384615384,0.5306122448979592,0.524390243902439,0.5121951219512195
106400,0.49230769230769234,0.4864864864864865,0.49206349206349204,0.55
106500,0.49473684210526314,0.5,0.5327102803738317,0.6
106600,0.46938775510204084,0.5104166666666666,0.5175438596491229,0.5789473684210527
106700,0.5,0.48484848484848486,0.5185185185185185,0.4782608695652174
106800,0.47619047619047616,0.4857142857142857,0.6,0.6081081081081081
106900,0.47058823529411764,0.49019607843137253,0.53125,0.5657894736842105
