super_area,lat,lon
5,-37.7496907,175.2779747
5,-35.7252083,174.3215229
5,-36.9148262,174.8420883
5,-40.7218508,175.6400808
5,-39.4798008,176.8991062
5,-37.6871766,176.1684209
5,-37.6847515,176.1694815
5,-36.9071129,174.6872341
5,-36.8515466,174.7652516
5,-36.8944993,174.9303527
5,-36.8396323,174.754676
5,-41.1301071,175.0551079
5,-37.1984966,174.9041896
5,-39.0564544,174.0777909
5,-38.6864474,176.0711818
5,-36.8485766,174.8322843
5,-35.7256501,174.3217833
5,-38.2166967,175.8703847
5,-40.9578872,175.6493703
5,-37.736868,176.1050695
5,-37.7177103,176.3422736
5,-38.6663771,178.0266243
5,-36.7810912,175.0070476
5,-36.8628465,174.8091382
5,-37.7841439,176.3256928
5,-38.0094631,175.3231563
5,-36.8726269,174.7760952
5,-36.8827956,174.7324557
5,-36.9646014,174.9136267
5,-36.9340626,174.9142776
7,-36.8928594,174.7743337
7,-36.8683617,174.7775985
7,-41.3058382,174.7634702
7,-36.8661991,174.7783286
7,-36.786739,174.7720478
7,-42.7178517,170.9626453
7,-37.1358345,175.5409776
7,-36.9902693,174.8806638
7,-36.8198324,174.6127328
7,-40.2267748,175.5650703
7,-41.1368424,174.8411773
7,-41.3370854,174.7725119
7,-37.7854478,175.2804709
7,-36.8516331,174.7637552
7,-36.8179699,174.745162
7,-36.3520003,174.7176816
7,-43.5074957,172.6640598
7,-43.4940238,172.6085699
7,-41.1236377,175.0717209
7,-41.3158392,174.8162766
7,-39.6424465,176.8439986
7,-39.6707611,176.8781431
7,-37.9509723,176.9974914
7,-39.9342076,175.0545286
7,-40.3546291,175.6131859
7,-41.2196045,175.4575936
7,-41.2709865,173.2842196
7,-41.5153341,173.9575902
7,-42.4487737,171.2076061
7,-37.7867728,175.2797369
7,-37.7481107,175.2329873
7,-37.7496907,175.2779747
7,-35.7252083,174.3215229
7,-36.9148262,174.8420883
7,-40.7218508,175.6400808
7,-43.5312962,172.5998132
7,-39.4798008,176.8991062
7,-37.6871766,176.1684209
7,-37.6847515,176.1694815
7,-36.9071129,174.6872341
7,-36.8515466,174.7652516
7,-36.8944993,174.9303527
7,-35.1170464,173.2684363
7,-40.8594062,172.8062614
7,-36.8396323,174.754676
7,-41.1301071,175.0551079
7,-42.5357388,171.1817428
7,-37.1984966,174.9041896
7,-39.0564544,174.0777909
7,-38.6864474,176.0711818
7,-41.1234267,173.0135744
7,-41.1122679,173.0120105
7,-36.8485766,174.8322843
7,-35.7256501,174.3217833
7,-38.2166967,175.8703847
7,-43.5461105,172.6354577
7,-35.2293104,173.9491216
7,-34.9642889,173.2073326
7,-43.5347371,172.6361166
7,-40.9578872,175.6493703
7,-37.736868,176.1050695
7,-37.7177103,176.3422736
7,-38.6663771,178.0266243
7,-36.7810912,175.0070476
7,-36.8628465,174.8091382
7,-37.7841439,176.3256928
7,-38.0094631,175.3231563
7,-36.8726269,174.7760952
7,-43.5316565,172.6278303
7,-36.8827956,174.7324557
7,-36.9646014,174.9136267
7,-36.9340626,174.9142776
9,-36.8928594,174.7743337
9,-36.8683617,174.7775985
9,-41.3058382,174.7634702
9,-36.8661991,174.7783286
9,-42.7178517,170.9626453
9,-37.1358345,175.5409776
9,-36.9902693,174.8806638
9,-36.8198324,174.6127328
9,-40.2267748,175.5650703
9,-41.1368424,174.8411773
9,-41.3370854,174.7725119
9,-37.7854478,175.2804709
9,-36.8516331,174.7637552
9,-36.8179699,174.745162
9,-44.3941156,171.2496932
9,-43.5074957,172.6640598
9,-43.4940238,172.6085699
9,-41.1236377,175.0717209
9,-41.3158392,174.8162766
9,-39.6424465,176.8439986
9,-39.6707611,176.8781431
9,-37.9509723,176.9974914
9,-39.9342076,175.0545286
9,-40.3546291,175.6131859
9,-41.2196045,175.4575936
9,-41.2709865,173.2842196
9,-41.5153341,173.9575902
9,-42.4487737,171.2076061
9,-37.7867728,175.2797369
9,-37.7481107,175.2329873
9,-37.7496907,175.2779747
9,-36.9148262,174.8420883
9,-40.7218508,175.6400808
9,-43.5312962,172.5998132
9,-39.4798008,176.8991062
9,-37.6871766,176.1684209
9,-37.6847515,176.1694815
9,-36.9071129,174.6872341
9,-36.8515466,174.7652516
9,-36.8944993,174.9303527
9,-40.8594062,172.8062614
9,-36.8396323,174.754676
9,-41.1301071,175.0551079
9,-42.5357388,171.1817428
9,-37.1984966,174.9041896
9,-39.0564544,174.0777909
9,-38.6864474,176.0711818
9,-41.1234267,173.0135744
9,-41.1122679,173.0120105
9,-36.8485766,174.8322843
9,-38.2166967,175.8703847
9,-43.5461105,172.6354577
9,-43.5347371,172.6361166
9,-40.9578872,175.6493703
9,-37.736868,176.1050695
9,-37.7177103,176.3422736
9,-38.6663771,178.0266243
9,-36.8628465,174.8091382
9,-37.7841439,176.3256928
9,-38.0094631,175.3231563
9,-36.8726269,174.7760952
9,-43.5316565,172.6278303
9,-36.8827956,174.7324557
9,-44.732864,171.0462007
9,-43.8100858,172.9632278
9,-36.9646014,174.9136267
9,-36.9340626,174.9142776
17,-41.3058382,174.7634702
17,-42.7178517,170.9626453
17,-37.1358345,175.5409776
17,-36.9902693,174.8806638
17,-40.2267748,175.5650703
17,-41.1368424,174.8411773
17,-41.3370854,174.7725119
17,-37.7854478,175.2804709
17,-44.3941156,171.2496932
17,-43.5074957,172.6640598
17,-43.4940238,172.6085699
17,-41.1236377,175.0717209
17,-41.3158392,174.8162766
17,-39.6424465,176.8439986
17,-39.6707611,176.8781431
17,-37.9509723,176.9974914
17,-39.9342076,175.0545286
17,-40.3546291,175.6131859
17,-41.2196045,175.4575936
17,-41.2709865,173.2842196
17,-41.5153341,173.9575902
17,-42.4487737,171.2076061
17,-37.7867728,175.2797369
17,-37.7481107,175.2329873
17,-37.7496907,175.2779747
17,-40.7218508,175.6400808
17,-43.5312962,172.5998132
17,-39.4798008,176.8991062
17,-37.6871766,176.1684209
17,-37.6847515,176.1694815
17,-36.9071129,174.6872341
17,-40.8594062,172.8062614
17,-41.1301071,175.0551079
17,-42.5357388,171.1817428
17,-37.1984966,174.9041896
17,-39.0564544,174.0777909
17,-38.6864474,176.0711818
17,-41.1234267,173.0135744
17,-41.1122679,173.0120105
17,-38.2166967,175.8703847
17,-43.5461105,172.6354577
17,-43.5347371,172.6361166
17,-40.9578872,175.6493703
17,-37.736868,176.1050695
17,-37.7177103,176.3422736
17,-38.6663771,178.0266243
17,-37.7841439,176.3256928
17,-45.0952846,170.9724247
17,-38.0094631,175.3231563
17,-43.5316565,172.6278303
17,-44.732864,171.0462007
17,-43.8100858,172.9632278
17,-36.9646014,174.9136267
18,-41.3058382,174.7634702
18,-42.7178517,170.9626453
18,-40.2267748,175.5650703
18,-41.1368424,174.8411773
18,-41.3370854,174.7725119
18,-37.7854478,175.2804709
18,-44.3941156,171.2496932
18,-43.5074957,172.6640598
18,-43.4940238,172.6085699
18,-41.1236377,175.0717209
18,-41.3158392,174.8162766
18,-39.6424465,176.8439986
18,-39.6707611,176.8781431
18,-37.9509723,176.9974914
18,-39.9342076,175.0545286
18,-40.3546291,175.6131859
18,-41.2196045,175.4575936
18,-41.2709865,173.2842196
18,-41.5153341,173.9575902
18,-42.4487737,171.2076061
18,-37.7867728,175.2797369
18,-37.7481107,175.2329873
18,-37.7496907,175.2779747
18,-40.7218508,175.6400808
18,-43.5312962,172.5998132
18,-39.4798008,176.8991062
18,-37.6871766,176.1684209
18,-37.6847515,176.1694815
18,-40.8594062,172.8062614
18,-41.1301071,175.0551079
18,-42.5357388,171.1817428
18,-37.1984966,174.9041896
18,-39.0564544,174.0777909
18,-38.6864474,176.0711818
18,-41.1234267,173.0135744
18,-41.1122679,173.0120105
18,-38.2166967,175.8703847
18,-43.5461105,172.6354577
18,-43.5347371,172.6361166
18,-40.9578872,175.6493703
18,-37.736868,176.1050695
18,-37.7177103,176.3422736
18,-38.6663771,178.0266243
18,-37.7841439,176.3256928
18,-45.0952846,170.9724247
18,-38.0094631,175.3231563
18,-43.5316565,172.6278303
18,-44.732864,171.0462007
18,-43.8100858,172.9632278
13,-41.3058382,174.7634702
13,-45.8741805,170.5027365
13,-45.8755039,170.5023269
13,-45.8729493,170.5028562
13,-42.7178517,170.9626453
13,-40.2267748,175.5650703
13,-41.1368424,174.8411773
13,-45.0324696,168.66088
13,-44.9386193,168.8312055
13,-41.3370854,174.7725119
13,-44.3941156,171.2496932
13,-43.5074957,172.6640598
13,-43.4940238,172.6085699
13,-41.1236377,175.0717209
13,-41.3158392,174.8162766
13,-45.4144917,167.7156821
13,-39.9342076,175.0545286
13,-40.3546291,175.6131859
13,-41.2196045,175.4575936
13,-41.2709865,173.2842196
13,-41.5153341,173.9575902
13,-42.4487737,171.2076061
13,-45.5424372,169.3152276
13,-46.4123021,168.3476911
13,-40.7218508,175.6400808
13,-43.5312962,172.5998132
13,-44.6974674,169.1356133
13,-40.8594062,172.8062614
13,-41.1301071,175.0551079
13,-42.5357388,171.1817428
13,-41.1234267,173.0135744
13,-41.1122679,173.0120105
13,-46.8978111,168.1269002
13,-43.5461105,172.6354577
13,-43.5347371,172.6361166
13,-40.9578872,175.6493703
13,-45.0952846,170.9724247
13,-43.5316565,172.6278303
13,-44.732864,171.0462007
13,-43.8100858,172.9632278
16,-41.3058382,174.7634702
16,-42.7178517,170.9626453
16,-40.2267748,175.5650703
16,-41.1368424,174.8411773
16,-41.3370854,174.7725119
16,-37.7854478,175.2804709
16,-44.3941156,171.2496932
16,-43.5074957,172.6640598
16,-43.4940238,172.6085699
16,-41.1236377,175.0717209
16,-41.3158392,174.8162766
16,-39.6424465,176.8439986
16,-39.6707611,176.8781431
16,-39.9342076,175.0545286
16,-40.3546291,175.6131859
16,-41.2196045,175.4575936
16,-41.2709865,173.2842196
16,-41.5153341,173.9575902
16,-42.4487737,171.2076061
16,-37.7867728,175.2797369
16,-37.7481107,175.2329873
16,-37.7496907,175.2779747
16,-40.7218508,175.6400808
16,-43.5312962,172.5998132
16,-39.4798008,176.8991062
16,-37.6871766,176.1684209
16,-37.6847515,176.1694815
16,-44.6974674,169.1356133
16,-40.8594062,172.8062614
16,-41.1301071,175.0551079
16,-42.5357388,171.1817428
16,-37.1984966,174.9041896
16,-39.0564544,174.0777909
16,-38.6864474,176.0711818
16,-41.1234267,173.0135744
16,-41.1122679,173.0120105
16,-38.2166967,175.8703847
16,-43.5461105,172.6354577
16,-43.5347371,172.6361166
16,-40.9578872,175.6493703
16,-37.736868,176.1050695
16,-37.7177103,176.3422736
16,-37.7841439,176.3256928
16,-45.0952846,170.9724247
16,-38.0094631,175.3231563
16,-43.5316565,172.6278303
16,-44.732864,171.0462007
16,-43.8100858,172.9632278
12,-41.3058382,174.7634702
12,-45.8741805,170.5027365
12,-45.8755039,170.5023269
12,-45.8729493,170.5028562
12,-42.7178517,170.9626453
12,-40.2267748,175.5650703
12,-41.1368424,174.8411773
12,-45.0324696,168.66088
12,-44.9386193,168.8312055
12,-41.3370854,174.7725119
12,-44.3941156,171.2496932
12,-43.5074957,172.6640598
12,-43.4940238,172.6085699
12,-41.1236377,175.0717209
12,-41.3158392,174.8162766
12,-45.4144917,167.7156821
12,-39.9342076,175.0545286
12,-40.3546291,175.6131859
12,-41.2196045,175.4575936
12,-41.2709865,173.2842196
12,-41.5153341,173.9575902
12,-42.4487737,171.2076061
12,-45.5424372,169.3152276
12,-46.4123021,168.3476911
12,-40.7218508,175.6400808
12,-43.5312962,172.5998132
12,-44.6974674,169.1356133
12,-40.8594062,172.8062614
12,-41.1301071,175.0551079
12,-42.5357388,171.1817428
12,-39.0564544,174.0777909
12,-41.1234267,173.0135744
12,-41.1122679,173.0120105
12,-43.5461105,172.6354577
12,-43.5347371,172.6361166
12,-40.9578872,175.6493703
12,-45.0952846,170.9724247
12,-43.5316565,172.6278303
12,-44.732864,171.0462007
12,-43.8100858,172.9632278
