super_area,lat,lon
1,-36.8898718,174.8338034
1,-36.8409484,174.7581618
1,-39.1333076,177.0040041
1,-37.789095,175.3076039
1,-36.844437,174.7706882
1,-37.7840389,175.2802323
1,-36.8865484,174.8448381
1,-35.283132,174.0934397
1,-36.8515377,174.7782307
1,-36.8691544,174.7646906
1,-36.8501354,174.7585169
1,-37.750529,175.276538
1,-36.3522019,174.7171435
1,-35.7259017,174.3209848
1,-35.7259675,174.322568
1,-35.725743,174.3195709
1,-35.7541402,174.367824
1,-36.9199025,174.7848279
1,-36.9203641,174.7858414
1,-36.7936574,175.0256175
1,-36.7637298,174.7368842
1,-36.7416712,174.7142986
1,-36.6157419,174.6777473
1,-36.8078248,174.7902138
1,-36.9891237,175.0403087
1,-36.7262902,174.748259
1,-36.9811688,174.7825346
1,-36.9698259,174.860663
1,-37.015207,174.8605248
1,-36.8958656,174.9332683
1,-36.936665,174.8750479
1,-36.9614227,174.8862375
1,-36.8827743,174.762219
1,-36.8671711,174.776475
1,-37.6360461,176.1823657
1,-37.6368491,176.1829626
1,-37.6425685,176.1866294
1,-37.3902106,175.8429649
1,-37.6933951,176.1098746
1,-37.7012647,176.2816426
1,-37.9063378,175.4736056
1,-37.8087739,175.773532
1,-37.8101362,175.7731067
1,-38.1449644,176.2376667
1,-38.1485642,176.2231157
1,-38.1334082,176.2955961
1,-37.7028284,176.1294443
1,-37.665623,176.1263018
1,-36.9235364,174.7018211
1,-36.8980976,174.6964348
1,-38.0099664,175.3246133
1,-38.0100591,175.3261963
1,-38.7153098,176.0912343
1,-36.8411899,174.7574664
1,-37.9505471,176.9981465
1,-36.9092137,174.6635428
1,-34.9954897,173.4658892
1,-36.8664599,174.7390659
1,-36.8718169,174.7450093
1,-36.6283574,174.731609
1,-37.7971533,175.1536213
1,-37.1998116,174.9045115
1,-37.2018454,174.9036956
1,-39.1158364,173.9573825
1,-39.0631953,174.045575
1,-39.0716263,174.0621101
1,-39.0577241,174.0711527
1,-34.814862,173.1178847
1,-36.9009458,174.8564086
1,-37.2589662,174.9465952
1,-37.2505463,174.7310741
1,-36.8583444,174.7551809
1,-36.8461775,174.7683388
1,-36.8684654,174.7588132
1,-36.8631269,174.8091491
1,-37.7382382,175.2527833
1,-36.8478876,174.7597518
1,-36.8921869,174.7360131
1,-37.7810805,175.2371727
1,-36.8502552,174.8578735
1,-36.8465534,174.7740853
1,-37.062669,174.9418834
1,-36.8695554,174.7129156
1,-36.8695319,174.7133159
1,-36.9417924,174.8411674
1,-36.893157,174.7980439
1,-36.9163371,175.7780683
1,-35.7250109,174.3192937
1,-36.7148635,174.7433524
1,-37.2792775,175.0468109
1,-37.7807861,175.2734408
1,-37.7866352,175.2822022
1,-36.8657039,174.7378124
1,-36.9125297,174.8721917
1,-36.8428074,174.7636615
1,-36.8483612,174.7675589
1,-35.2066349,173.9172609
1,-34.9898244,173.5366796
1,-38.2181986,175.870115
1,-35.5047101,173.3920133
1,-38.2341246,175.8791104
1,-37.0512651,174.930519
1,-36.8332494,175.707249
1,-37.1092466,175.2963267
1,-37.5739079,175.674309
1,-37.5427819,175.7119994
1,-37.229693,175.6369002
1,-37.2918193,175.6547436
1,-36.8338108,175.7045217
1,-37.8930761,175.468715
1,-36.2988041,175.4864227
1,-36.9840829,175.5017542
1,-36.2892213,174.7987668
1,-39.0586438,174.0718389
1,-38.144865,176.2370384
1,-35.2819849,174.0905952
1,-37.6424976,176.1865512
1,-37.7424375,176.1228991
1,-38.0815452,176.212744
1,-37.7872044,175.2832622
1,-36.7939384,174.7464127
1,-37.9512453,176.9969577
1,-38.6187332,175.7280639
1,-37.6827505,176.2513997
1,-38.1170453,178.3282353
1,-39.4291052,174.1491943
1,-36.8589717,174.7301701
1,-36.8437464,174.7666791
1,-36.8575798,174.7483397
1,-36.858149,174.7568536
1,-36.8705638,174.7525479
1,-36.857529,174.7588403
1,-36.8572023,174.7585315
1,-36.3501449,174.7160479
1,-39.0558132,174.0769224
1,-36.8740765,174.7370319
1,-36.7725351,174.5457093
1,-36.8923851,174.853671
1,-36.6361003,174.7466875
1,-35.5560451,173.4763884
1,-38.1288358,176.245873
1,-36.8755058,174.7368823
1,-36.9560056,174.4688493
14,-43.2757069,172.5993266
14,-43.2483877,172.6688359
14,-41.4517361,172.8367291
14,-45.1028126,170.9700281
14,-46.3860399,169.7825848
14,-42.4686615,171.1906385
14,-45.3242304,170.8170562
14,-45.0236108,170.1477951
14,-42.7179611,170.9637313
14,-42.7171484,170.9621666
14,-44.395377,171.2522834
14,-44.3957731,171.251278
14,-43.5556682,172.4743706
14,-44.6829381,169.1890566
14,-43.5674279,172.6354054
14,-43.6324507,171.646767
14,-43.6324974,171.6475957
14,-45.0310598,168.6623415
14,-45.0324673,168.659654
14,-45.0314411,168.6625908
14,-45.0315186,168.6623979
14,-44.2437702,171.2771521
14,-43.1530957,172.7294701
14,-43.5303845,172.6005804
14,-43.0650776,172.753961
14,-43.5237996,172.6858285
14,-43.5567691,172.7050276
14,-43.5585214,172.7071374
14,-43.5169769,172.5537949
14,-43.323355,172.6654299
14,-45.8396364,170.6510935
14,-45.8681513,170.5067951
14,-43.4648311,170.0179873
14,-43.1526328,172.72454
14,-46.3282419,168.8492853
14,-43.4948535,172.7105637
14,-43.4992884,172.5859982
14,-43.3046561,172.5839643
14,-42.5753247,171.4791272
14,-43.3376332,171.9275153
14,-43.4905542,172.7180813
14,-44.2601165,171.1285387
14,-45.8691848,170.3654494
14,-45.8659387,170.4852017
14,-45.8737217,170.3473048
14,-43.6400232,172.4845814
14,-42.4480597,171.2133375
14,-44.6952284,169.1347659
14,-44.6946804,169.135763
14,-44.6956835,169.13392
14,-43.4646425,170.0169297
14,-42.7904098,170.8969561
14,-43.010198,170.6715509
14,-45.5397887,169.3144336
14,-45.1296238,170.0994775
14,-43.5291645,172.6096246
14,-43.5294396,172.6025516
14,-45.9132026,169.6878258
14,-42.8376583,171.0453943
14,-46.4491385,169.6616261
14,-42.9640573,172.9692463
14,-45.638015,169.3693075
14,-45.5071346,170.1228163
14,-45.8542983,170.3597747
14,-45.8078248,170.6221914
14,-43.2617946,170.3595301
14,-46.4112643,168.3468911
14,-46.4101472,168.3469662
14,-45.8434586,170.5420186
14,-42.5224831,172.8301094
14,-42.5211028,172.8284382
14,-45.8679843,170.5146985
14,-41.6079542,171.8757511
14,-43.5195186,172.5793254
14,-45.8813254,170.4792365
14,-45.8781308,170.5034273
14,-45.3597973,170.8555949
14,-44.9387107,168.8338576
14,-45.0330389,168.658017
14,-42.7641366,171.0006288
14,-42.5226196,172.8301207
14,-45.0990486,170.9699744
14,-45.0176424,168.7274076
14,-43.5389274,172.653911
14,-43.6340435,171.647092
14,-45.036763,169.1977334
14,-43.6681846,172.6603959
14,-44.8499048,168.3850874
14,-43.3033406,172.5918833
14,-42.4601312,171.2006075
14,-44.6097423,169.2538399
14,-46.3994821,168.3475374
14,-46.8980458,168.1282491
14,-45.8739363,170.5043376
14,-43.488209,172.5862113
14,-44.7326812,170.4695245
14,-44.2577417,170.0975447
14,-43.5456389,172.6368502
14,-43.5964603,172.3840786
14,-46.4017392,168.386197
14,-41.4491371,172.9593683
14,-45.8742459,170.5044056
14,-43.5307202,172.6573031
14,-45.9935929,168.8110698
14,-43.532591,172.6344272
14,-46.0952866,169.5465687
14,-46.1375533,167.6889245
14,-44.2302482,170.8736419
14,-46.1431925,168.3251227
14,-43.5082771,172.6464419
14,-45.0328007,168.6609932
14,-45.0314993,168.6600832
14,-43.5359791,172.6406335
14,-43.4781578,172.6173884
14,-43.5215884,172.6404027
14,-45.247599,169.3985421
14,-43.4956665,172.6087065
14,-43.5253317,172.6320945
14,-43.5130763,172.6218915
14,-43.5313275,172.6395107
14,-44.7319659,171.04917
14,-43.503231,172.7090994
14,-43.498781,172.6622687
3,-36.8771844,174.7507928
3,-36.8638779,174.7607283
3,-36.8495882,174.7606794
3,-36.8426413,174.7637901
3,-36.8722313,174.7772958
3,-36.8496065,174.7644305
3,-36.7810195,174.7216554
3,-36.843384,174.7634151
3,-41.3136913,173.2332059
3,-41.3061434,173.2187503
3,-41.3129397,173.2338734
3,-41.4517361,172.8367291
3,-41.2822207,173.2485074
3,-36.8474087,174.7600105
3,-36.7881891,175.0829585
3,-40.2263549,175.5636416
3,-40.2253232,175.5640595
3,-36.8824375,174.7623112
3,-39.4180186,175.3986534
3,-40.3593093,175.6133286
3,-36.8482271,174.7629931
3,-36.850592,174.7641355
3,-36.8474709,174.766505
3,-36.847222,174.7647417
3,-36.8467268,174.7640524
3,-36.8472779,174.7649022
3,-36.8470596,174.7665237
3,-36.8470041,174.7663116
3,-36.8470321,174.7663976
3,-36.8421398,174.7635478
3,-36.8425774,174.7635087
3,-36.8455533,174.7689513
3,-36.846374,174.761989
3,-36.8467097,174.7669573
3,-41.2673579,173.0069834
3,-41.1105545,173.0107954
3,-36.8758909,174.7512127
3,-41.2181571,175.4589048
3,-41.0238131,175.5283569
3,-38.4204295,175.7980854
3,-37.7997477,174.8699869
3,-37.1400137,175.5429486
3,-37.1418931,175.5438806
3,-41.2248143,174.8064777
3,-36.8588128,174.7313342
3,-36.897238,174.8086291
3,-41.5291251,173.95624
3,-41.5097033,173.94091
3,-41.5156226,173.9567286
3,-41.5022407,173.9606682
3,-37.2757744,175.495403
3,-36.8480645,174.7466358
3,-41.3381594,173.1854069
3,-41.3420607,173.1871569
3,-41.1129573,175.3283786
3,-36.7846155,174.7728609
3,-36.8490336,174.7570711
3,-41.1756437,174.824783
3,-36.8624665,174.6299095
3,-41.2828827,174.7774737
3,-41.283126,174.777359
3,-39.9119138,176.7256684
3,-41.2793165,173.7671929
3,-41.2869044,174.7771759
3,-38.6894646,176.06931
3,-36.8432124,174.7633032
3,-36.8423001,174.7650376
3,-36.8422528,174.7646085
3,-36.8421283,174.7647587
3,-36.8457903,174.7667132
3,-41.3251314,174.8207938
3,-41.3195059,174.7943581
3,-41.3180112,174.7948737
3,-41.318117,174.7944499
3,-41.2841774,174.7371495
3,-36.8789214,174.6317823
3,-37.2535515,175.2379845
3,-41.1270017,175.0533869
3,-41.1476903,175.0114663
3,-36.9453208,174.9641117
3,-41.2095226,174.9088856
3,-36.3014144,175.4885035
3,-36.7221542,174.6920112
3,-36.8506081,174.7823937
3,-36.8872432,174.6441895
3,-37.1360122,175.5410083
3,-37.1376921,175.5433159
3,-36.8722542,174.7443951
3,-36.5875352,174.6948826
3,-37.0484727,174.9258043
3,-37.3921439,175.8389819
3,-37.4033375,175.1436077
3,-37.4318369,175.1346646
3,-41.5079025,173.8256786
3,-41.5082475,173.8235162
3,-36.3520361,174.7170221
3,-37.282524,175.902419
3,-36.8951409,174.9329378
3,-38.0621635,174.8228698
3,-38.059949,174.815551
3,-38.06591,174.8221732
3,-36.8710811,174.7100966
3,-38.8841887,175.259732
3,-38.6884241,176.0696852
3,-39.1448251,174.7358722
3,-36.7151685,174.747161
3,-37.7759641,175.3099699
3,-37.5452724,175.7141191
3,-39.0663419,174.1027622
3,-38.1382111,176.2059503
3,-41.2893797,174.7621763
3,-37.613938,175.189986
3,-36.8333155,175.7043259
3,-37.1342308,175.5396766
3,-36.9236196,175.691282
3,-39.9948312,176.5520595
3,-36.6208985,174.677406
3,-41.2762386,173.2910223
3,-41.2907194,174.7750511
3,-36.8319262,174.7966726
3,-36.8583626,174.7550853
3,-41.1188174,175.378738
3,-36.7838286,174.7223991
3,-35.2614314,174.1224079
3,-40.6198029,175.2883836
3,-40.6243586,175.2834855
3,-39.9426468,174.9939549
3,-36.8980857,174.9052356
3,-41.2833964,174.7772108
3,-36.6777834,174.4500289
3,-40.7151136,175.2167554
3,-36.8898718,174.8338034
3,-36.8409484,174.7581618
3,-41.2559647,173.1015424
3,-39.1333076,177.0040041
3,-40.2095485,176.0972949
3,-40.1742927,175.3849794
3,-41.2252594,174.8778396
3,-41.2937929,174.7835344
3,-41.2927601,174.7761365
3,-41.2929619,174.7760559
3,-41.2924971,174.7784044
3,-41.2193134,175.4598177
3,-40.358306,175.6101299
3,-41.2724559,173.2858459
3,-41.2724805,173.2864762
3,-41.2727229,173.286829
3,-41.2727413,173.2871303
3,-41.2744566,173.2864935
3,-37.789095,175.3076039
3,-41.2901842,174.8973063
3,-41.2940213,174.8937178
3,-41.2733451,173.2872718
3,-36.844437,174.7706882
3,-37.7840389,175.2802323
3,-36.8865484,174.8448381
3,-41.2898195,174.0079257
3,-35.283132,174.0934397
3,-39.9335803,175.0540481
3,-39.4805694,176.8974221
3,-39.508493,176.7918822
3,-36.8515377,174.7782307
3,-41.2804175,174.7799666
3,-36.8691544,174.7646906
3,-41.2893502,174.7744592
3,-36.8501354,174.7585169
3,-40.6261911,175.2823332
3,-37.750529,175.276538
3,-36.3522019,174.7171435
3,-35.7259017,174.3209848
3,-35.7259675,174.322568
3,-35.725743,174.3195709
3,-35.7541402,174.367824
3,-36.9199025,174.7848279
3,-41.2820871,173.249396
3,-40.9881292,174.9516374
3,-36.9203641,174.7858414
3,-36.7936574,175.0256175
3,-36.7637298,174.7368842
3,-41.2242244,174.8745962
3,-36.7416712,174.7142986
3,-36.6157419,174.6777473
3,-36.8078248,174.7902138
3,-39.6428944,176.8439064
3,-36.9891237,175.0403087
3,-36.7262902,174.748259
3,-36.9811688,174.7825346
3,-36.9698259,174.860663
3,-37.015207,174.8605248
3,-36.8958656,174.9332683
3,-36.936665,174.8750479
3,-36.9614227,174.8862375
3,-36.8827743,174.762219
3,-36.8671711,174.776475
3,-39.4935914,176.9135112
3,-37.6360461,176.1823657
3,-37.6368491,176.1829626
3,-37.6425685,176.1866294
3,-37.3902106,175.8429649
3,-37.6933951,176.1098746
3,-37.7012647,176.2816426
3,-37.9063378,175.4736056
3,-37.8087739,175.773532
3,-37.8101362,175.7731067
3,-38.1449644,176.2376667
3,-38.1485642,176.2231157
3,-38.1334082,176.2955961
3,-37.7028284,176.1294443
3,-37.665623,176.1263018
3,-36.9235364,174.7018211
3,-36.8980976,174.6964348
3,-38.0099664,175.3246133
3,-38.0100591,175.3261963
3,-38.7153098,176.0912343
3,-41.6717172,174.0773621
3,-36.8411899,174.7574664
3,-37.9505471,176.9981465
3,-36.9092137,174.6635428
3,-39.4896807,176.9183304
3,-34.9954897,173.4658892
3,-41.289662,174.7792619
3,-36.8664599,174.7390659
3,-36.8718169,174.7450093
3,-39.4808397,176.8957239
3,-36.6283574,174.731609
3,-37.7971533,175.1536213
3,-37.1998116,174.9045115
3,-37.2018454,174.9036956
3,-39.1158364,173.9573825
3,-39.0631953,174.045575
3,-39.0716263,174.0621101
3,-39.0577241,174.0711527
3,-34.814862,173.1178847
3,-39.9274109,175.042403
3,-39.9414361,175.0220453
3,-36.9009458,174.8564086
3,-37.2589662,174.9465952
3,-37.2505463,174.7310741
3,-36.8583444,174.7551809
3,-36.8461775,174.7683388
3,-36.8684654,174.7588132
3,-36.8631269,174.8091491
3,-37.7382382,175.2527833
3,-36.8478876,174.7597518
3,-40.9581079,175.6479323
3,-36.8921869,174.7360131
3,-37.7810805,175.2371727
3,-36.8502552,174.8578735
3,-36.8465534,174.7740853
3,-37.062669,174.9418834
3,-36.8695554,174.7129156
3,-36.8695319,174.7133159
3,-36.9417924,174.8411674
3,-36.893157,174.7980439
3,-36.9163371,175.7780683
3,-35.7250109,174.3192937
3,-36.7148635,174.7433524
3,-37.2792775,175.0468109
3,-37.7807861,175.2734408
3,-37.7866352,175.2822022
3,-36.8657039,174.7378124
3,-36.9125297,174.8721917
3,-36.8428074,174.7636615
3,-36.8483612,174.7675589
3,-35.2066349,173.9172609
3,-34.9898244,173.5366796
3,-38.2181986,175.870115
3,-35.5047101,173.3920133
3,-38.2341246,175.8791104
3,-37.0512651,174.930519
3,-36.8332494,175.707249
3,-41.2943657,174.7729171
3,-37.1092466,175.2963267
3,-37.5739079,175.674309
3,-37.5427819,175.7119994
3,-41.2722641,174.9547251
3,-41.2251316,174.8783858
3,-37.229693,175.6369002
3,-37.2918193,175.6547436
3,-36.8338108,175.7045217
3,-37.8930761,175.468715
3,-36.2988041,175.4864227
3,-36.9840829,175.5017542
3,-36.2892213,174.7987668
3,-39.6690831,176.8773062
3,-39.0586438,174.0718389
3,-41.1088845,174.8373899
3,-41.289322,174.0071218
3,-41.2896213,174.0065729
3,-41.1169755,175.3223636
3,-41.4491371,172.9593683
3,-38.144865,176.2370384
3,-35.2819849,174.0905952
3,-37.6424976,176.1865512
3,-37.7424375,176.1228991
3,-41.2801975,174.7762453
3,-38.0815452,176.212744
3,-41.2967212,174.7791753
3,-37.7872044,175.2832622
3,-36.7939384,174.7464127
3,-37.9512453,176.9969577
3,-40.4406536,176.5067852
3,-38.6187332,175.7280639
3,-41.5162221,173.957226
3,-41.2284806,173.5818348
3,-41.3053829,174.7636535
3,-41.2631578,173.2787349
3,-37.6827505,176.2513997
3,-41.27193,173.2864968
3,-41.3324782,173.2011256
3,-41.5014603,173.9597036
3,-41.2250314,174.8779952
3,-41.2929949,174.7751949
3,-38.1170453,178.3282353
3,-39.4291052,174.1491943
3,-36.8589717,174.7301701
3,-36.8437464,174.7666791
3,-36.8575798,174.7483397
3,-36.858149,174.7568536
3,-36.8705638,174.7525479
3,-39.9429937,176.5868823
3,-36.857529,174.7588403
3,-36.8572023,174.7585315
3,-41.2178078,175.4580488
3,-41.2929626,174.7767869
3,-41.3094774,174.8214559
3,-41.217832,175.4580184
3,-36.3501449,174.7160479
3,-39.0558132,174.0769224
3,-36.8740765,174.7370319
3,-36.7725351,174.5457093
3,-36.8923851,174.853671
3,-36.6361003,174.7466875
3,-41.2529708,173.0949969
3,-35.5560451,173.4763884
3,-41.5152874,173.9561307
3,-38.1288358,176.245873
3,-41.2032144,174.92378
3,-41.246458,174.791496
3,-41.3462552,173.192662
3,-36.8755058,174.7368823
3,-41.2775815,174.7793919
3,-39.3895426,176.8281399
3,-36.9560056,174.4688493
2,-36.8771844,174.7507928
2,-36.8638779,174.7607283
2,-36.8495882,174.7606794
2,-36.8426413,174.7637901
2,-36.8722313,174.7772958
2,-36.8496065,174.7644305
2,-36.7810195,174.7216554
2,-36.843384,174.7634151
2,-36.8474087,174.7600105
2,-36.7881891,175.0829585
2,-40.2263549,175.5636416
2,-40.2253232,175.5640595
2,-36.8824375,174.7623112
2,-39.4180186,175.3986534
2,-40.3593093,175.6133286
2,-36.8482271,174.7629931
2,-36.850592,174.7641355
2,-36.8474709,174.766505
2,-36.847222,174.7647417
2,-36.8467268,174.7640524
2,-36.8472779,174.7649022
2,-36.8470596,174.7665237
2,-36.8470041,174.7663116
2,-36.8470321,174.7663976
2,-36.8421398,174.7635478
2,-36.8425774,174.7635087
2,-36.8455533,174.7689513
2,-36.846374,174.761989
2,-36.8467097,174.7669573
2,-41.1105545,173.0107954
2,-36.8758909,174.7512127
2,-41.2181571,175.4589048
2,-41.0238131,175.5283569
2,-38.4204295,175.7980854
2,-37.7997477,174.8699869
2,-37.1400137,175.5429486
2,-37.1418931,175.5438806
2,-41.2248143,174.8064777
2,-36.8588128,174.7313342
2,-36.897238,174.8086291
2,-37.2757744,175.495403
2,-36.8480645,174.7466358
2,-41.1129573,175.3283786
2,-36.7846155,174.7728609
2,-36.8490336,174.7570711
2,-41.1756437,174.824783
2,-36.8624665,174.6299095
2,-41.2828827,174.7774737
2,-41.283126,174.777359
2,-39.9119138,176.7256684
2,-41.2793165,173.7671929
2,-41.2869044,174.7771759
2,-38.6894646,176.06931
2,-36.8432124,174.7633032
2,-36.8423001,174.7650376
2,-36.8422528,174.7646085
2,-36.8421283,174.7647587
2,-36.8457903,174.7667132
2,-41.3251314,174.8207938
2,-41.3195059,174.7943581
2,-41.3180112,174.7948737
2,-41.318117,174.7944499
2,-41.2841774,174.7371495
2,-36.8789214,174.6317823
2,-37.2535515,175.2379845
2,-41.1270017,175.0533869
2,-41.1476903,175.0114663
2,-36.9453208,174.9641117
2,-41.2095226,174.9088856
2,-36.3014144,175.4885035
2,-36.7221542,174.6920112
2,-36.8506081,174.7823937
2,-36.8872432,174.6441895
2,-37.1360122,175.5410083
2,-37.1376921,175.5433159
2,-36.8722542,174.7443951
2,-36.5875352,174.6948826
2,-37.0484727,174.9258043
2,-37.3921439,175.8389819
2,-37.4033375,175.1436077
2,-37.4318369,175.1346646
2,-36.3520361,174.7170221
2,-37.282524,175.902419
2,-36.8951409,174.9329378
2,-38.0621635,174.8228698
2,-38.059949,174.815551
2,-38.06591,174.8221732
2,-36.8710811,174.7100966
2,-38.8841887,175.259732
2,-38.6884241,176.0696852
2,-39.1448251,174.7358722
2,-36.7151685,174.747161
2,-37.7759641,175.3099699
2,-37.5452724,175.7141191
2,-39.0663419,174.1027622
2,-38.1382111,176.2059503
2,-41.2893797,174.7621763
2,-37.613938,175.189986
2,-36.8333155,175.7043259
2,-37.1342308,175.5396766
2,-36.9236196,175.691282
2,-39.9948312,176.5520595
2,-36.6208985,174.677406
2,-41.2907194,174.7750511
2,-36.8319262,174.7966726
2,-36.8583626,174.7550853
2,-41.1188174,175.378738
2,-36.7838286,174.7223991
2,-35.2614314,174.1224079
2,-40.6198029,175.2883836
2,-40.6243586,175.2834855
2,-39.9426468,174.9939549
2,-36.8980857,174.9052356
2,-41.2833964,174.7772108
2,-36.6777834,174.4500289
2,-40.7151136,175.2167554
2,-36.8898718,174.8338034
2,-36.8409484,174.7581618
2,-39.1333076,177.0040041
2,-40.2095485,176.0972949
2,-40.1742927,175.3849794
2,-41.2252594,174.8778396
2,-41.2937929,174.7835344
2,-41.2927601,174.7761365
2,-41.2929619,174.7760559
2,-41.2924971,174.7784044
2,-41.2193134,175.4598177
2,-40.358306,175.6101299
2,-37.789095,175.3076039
2,-41.2901842,174.8973063
2,-41.2940213,174.8937178
2,-36.844437,174.7706882
2,-37.7840389,175.2802323
2,-36.8865484,174.8448381
2,-41.2898195,174.0079257
2,-35.283132,174.0934397
2,-39.9335803,175.0540481
2,-39.4805694,176.8974221
2,-39.508493,176.7918822
2,-36.8515377,174.7782307
2,-41.2804175,174.7799666
2,-36.8691544,174.7646906
2,-41.2893502,174.7744592
2,-36.8501354,174.7585169
2,-40.6261911,175.2823332
2,-37.750529,175.276538
2,-36.3522019,174.7171435
2,-35.7259017,174.3209848
2,-35.7259675,174.322568
2,-35.725743,174.3195709
2,-35.7541402,174.367824
2,-36.9199025,174.7848279
2,-40.9881292,174.9516374
2,-36.9203641,174.7858414
2,-36.7936574,175.0256175
2,-36.7637298,174.7368842
2,-41.2242244,174.8745962
2,-36.7416712,174.7142986
2,-36.6157419,174.6777473
2,-36.8078248,174.7902138
2,-39.6428944,176.8439064
2,-36.9891237,175.0403087
2,-36.7262902,174.748259
2,-36.9811688,174.7825346
2,-36.9698259,174.860663
2,-37.015207,174.8605248
2,-36.8958656,174.9332683
2,-36.936665,174.8750479
2,-36.9614227,174.8862375
2,-36.8827743,174.762219
2,-36.8671711,174.776475
2,-39.4935914,176.9135112
2,-37.6360461,176.1823657
2,-37.6368491,176.1829626
2,-37.6425685,176.1866294
2,-37.3902106,175.8429649
2,-37.6933951,176.1098746
2,-37.7012647,176.2816426
2,-37.9063378,175.4736056
2,-37.8087739,175.773532
2,-37.8101362,175.7731067
2,-38.1449644,176.2376667
2,-38.1485642,176.2231157
2,-38.1334082,176.2955961
2,-37.7028284,176.1294443
2,-37.665623,176.1263018
2,-36.9235364,174.7018211
2,-36.8980976,174.6964348
2,-38.0099664,175.3246133
2,-38.0100591,175.3261963
2,-38.7153098,176.0912343
2,-36.8411899,174.7574664
2,-37.9505471,176.9981465
2,-36.9092137,174.6635428
2,-39.4896807,176.9183304
2,-34.9954897,173.4658892
2,-41.289662,174.7792619
2,-36.8664599,174.7390659
2,-36.8718169,174.7450093
2,-39.4808397,176.8957239
2,-36.6283574,174.731609
2,-37.7971533,175.1536213
2,-37.1998116,174.9045115
2,-37.2018454,174.9036956
2,-39.1158364,173.9573825
2,-39.0631953,174.045575
2,-39.0716263,174.0621101
2,-39.0577241,174.0711527
2,-34.814862,173.1178847
2,-39.9274109,175.042403
2,-39.9414361,175.0220453
2,-36.9009458,174.8564086
2,-37.2589662,174.9465952
2,-37.2505463,174.7310741
2,-36.8583444,174.7551809
2,-36.8461775,174.7683388
2,-36.8684654,174.7588132
2,-36.8631269,174.8091491
2,-37.7382382,175.2527833
2,-36.8478876,174.7597518
2,-40.9581079,175.6479323
2,-36.8921869,174.7360131
2,-37.7810805,175.2371727
2,-36.8502552,174.8578735
2,-36.8465534,174.7740853
2,-37.062669,174.9418834
2,-36.8695554,174.7129156
2,-36.8695319,174.7133159
2,-36.9417924,174.8411674
2,-36.893157,174.7980439
2,-36.9163371,175.7780683
2,-35.7250109,174.3192937
2,-36.7148635,174.7433524
2,-37.2792775,175.0468109
2,-37.7807861,175.2734408
2,-37.7866352,175.2822022
2,-36.8657039,174.7378124
2,-36.9125297,174.8721917
2,-36.8428074,174.7636615
2,-36.8483612,174.7675589
2,-35.2066349,173.9172609
2,-34.9898244,173.5366796
2,-38.2181986,175.870115
2,-35.5047101,173.3920133
2,-38.2341246,175.8791104
2,-37.0512651,174.930519
2,-36.8332494,175.707249
2,-41.2943657,174.7729171
2,-37.1092466,175.2963267
2,-37.5739079,175.674309
